3.190E+02	8.200E+01	2.015E+01	4.286E+03	5.551E+03	2.770E+01	1.520E+01	1.822E+00	8.400E-01	6.000E-01	5.500E-01	4.600E-01	1.699E+02	1.386E+02	8.792E+01	3.676E+01	1.241E+02	1.699E+02	1.400E-01	1.800E-01	2.900E-01	7.000E-02	2.300E-01	1.400E-01
1.810E+02	7.600E+01	1.518E+01	1.832E+03	2.919E+03	2.370E+01	1.585E+01	1.495E+00	7.400E-01	3.900E-01	6.700E-01	4.800E-01	1.665E+02	1.310E+02	8.209E+01	3.471E+01	1.301E+02	1.665E+02	1.300E-01	1.600E-01	2.800E-01	1.100E-01	2.300E-01	1.300E-01
3.060E+02	9.200E+01	1.974E+01	4.027E+03	5.974E+03	2.767E+01	1.846E+01	1.499E+00	7.400E-01	4.500E-01	6.700E-01	5.200E-01	1.726E+02	1.367E+02	8.504E+01	3.523E+01	1.297E+02	1.726E+02	1.200E-01	1.500E-01	2.800E-01	9.000E-02	2.300E-01	1.200E-01
2.760E+02	7.900E+01	1.875E+01	3.449E+03	4.627E+03	2.726E+01	1.442E+01	1.890E+00	8.500E-01	5.600E-01	5.300E-01	4.200E-01	1.612E+02	1.320E+02	8.844E+01	3.565E+01	1.160E+02	1.612E+02	1.400E-01	1.700E-01	2.600E-01	1.000E-01	2.100E-01	1.400E-01
3.950E+02	9.500E+01	2.243E+01	5.906E+03	7.963E+03	2.722E+01	2.012E+01	1.353E+00	6.700E-01	5.500E-01	7.400E-01	5.700E-01	1.693E+02	1.360E+02	8.901E+01	3.508E+01	1.212E+02	1.693E+02	1.300E-01	1.600E-01	2.300E-01	1.100E-01	1.800E-01	1.300E-01
2.390E+02	7.600E+01	1.744E+01	2.779E+03	3.855E+03	2.556E+01	1.225E+01	2.087E+00	8.800E-01	5.200E-01	4.800E-01	3.400E-01	1.716E+02	1.358E+02	8.050E+01	3.600E+01	1.351E+02	1.716E+02	1.300E-01	1.500E-01	1.900E-01	7.000E-02	1.000E-01	1.300E-01
2.670E+02	7.800E+01	1.844E+01	3.282E+03	4.419E+03	2.880E+01	1.276E+01	2.257E+00	9.000E-01	5.500E-01	4.400E-01	3.900E-01	1.701E+02	1.483E+02	1.090E+02	3.808E+01	9.162E+01	1.701E+02	1.300E-01	1.400E-01	1.800E-01	9.000E-02	1.500E-01	1.300E-01
2.570E+02	7.800E+01	1.809E+01	3.099E+03	4.254E+03	2.624E+01	1.472E+01	1.783E+00	8.300E-01	5.300E-01	5.600E-01	4.800E-01	1.693E+02	1.349E+02	8.423E+01	3.503E+01	1.288E+02	1.693E+02	1.600E-01	1.900E-01	2.800E-01	8.000E-02	2.000E-01	1.600E-01
2.470E+02	8.100E+01	1.773E+01	2.920E+03	4.246E+03	2.923E+01	1.088E+01	2.687E+00	9.300E-01	4.700E-01	3.700E-01	3.000E-01	1.586E+02	1.272E+02	8.825E+01	3.297E+01	1.118E+02	1.586E+02	1.100E-01	1.100E-01	1.400E-01	1.100E-01	1.800E-01	1.100E-01
2.470E+02	8.100E+01	1.773E+01	2.920E+03	4.246E+03	2.372E+01	1.881E+01	1.261E+00	6.100E-01	4.700E-01	7.900E-01	6.300E-01	1.546E+02	1.249E+02	8.185E+01	3.506E+01	1.212E+02	1.546E+02	1.300E-01	1.700E-01	2.600E-01	1.000E-01	2.000E-01	1.300E-01
3.280E+02	8.900E+01	2.044E+01	4.469E+03	6.195E+03	2.380E+01	2.034E+01	1.170E+00	5.200E-01	5.200E-01	8.500E-01	7.800E-01	1.695E+02	1.324E+02	7.565E+01	3.589E+01	1.416E+02	1.695E+02	1.400E-01	1.700E-01	3.000E-01	8.000E-02	1.900E-01	1.400E-01
3.120E+02	8.400E+01	1.993E+01	4.146E+03	5.562E+03	2.960E+01	1.362E+01	2.173E+00	8.900E-01	5.600E-01	4.600E-01	3.800E-01	1.583E+02	1.153E+02	5.942E+01	3.379E+01	1.588E+02	1.583E+02	1.400E-01	1.900E-01	3.900E-01	1.100E-01	2.300E-01	1.400E-01
2.460E+02	8.200E+01	1.770E+01	2.902E+03	4.281E+03	2.736E+01	1.496E+01	1.829E+00	8.400E-01	4.600E-01	5.500E-01	3.900E-01	1.617E+02	1.350E+02	9.522E+01	3.563E+01	1.039E+02	1.617E+02	1.200E-01	1.100E-01	1.400E-01	8.000E-02	1.500E-01	1.200E-01
2.850E+02	8.700E+01	1.905E+01	3.619E+03	5.262E+03	2.535E+01	1.869E+01	1.356E+00	6.800E-01	4.700E-01	7.400E-01	5.500E-01	1.617E+02	1.305E+02	8.456E+01	3.552E+01	1.231E+02	1.617E+02	1.500E-01	2.000E-01	2.900E-01	1.000E-01	2.200E-01	1.500E-01
3.490E+02	8.800E+01	2.108E+01	4.905E+03	6.517E+03	2.909E+01	1.716E+01	1.695E+00	8.100E-01	5.700E-01	5.900E-01	4.700E-01	1.669E+02	1.269E+02	7.530E+01	3.345E+01	1.411E+02	1.669E+02	1.400E-01	1.900E-01	3.400E-01	8.000E-02	2.100E-01	1.400E-01
2.450E+02	8.200E+01	1.766E+01	2.885E+03	4.263E+03	2.581E+01	1.628E+01	1.585E+00	7.800E-01	4.600E-01	6.300E-01	5.100E-01	1.683E+02	1.390E+02	9.915E+01	3.405E+01	1.046E+02	1.683E+02	1.400E-01	1.500E-01	1.700E-01	9.000E-02	1.200E-01	1.400E-01
3.610E+02	8.800E+01	2.144E+01	5.160E+03	6.741E+03	2.497E+01	2.145E+01	1.164E+00	5.100E-01	5.900E-01	8.600E-01	7.200E-01	1.747E+02	1.416E+02	9.351E+01	3.570E+01	1.181E+02	1.747E+02	1.500E-01	1.700E-01	2.400E-01	1.200E-01	2.300E-01	1.500E-01
3.210E+02	8.500E+01	2.022E+01	4.326E+03	5.790E+03	2.839E+01	1.484E+01	1.913E+00	8.500E-01	5.600E-01	5.200E-01	4.100E-01	1.579E+02	1.262E+02	7.551E+01	3.661E+01	1.328E+02	1.579E+02	1.300E-01	1.600E-01	2.900E-01	8.000E-02	2.300E-01	1.300E-01
3.070E+02	8.300E+01	1.977E+01	4.046E+03	5.407E+03	2.629E+01	1.699E+01	1.547E+00	7.600E-01	5.600E-01	6.500E-01	5.000E-01	1.665E+02	1.309E+02	8.015E+01	3.509E+01	1.333E+02	1.665E+02	1.400E-01	1.800E-01	3.100E-01	7.000E-02	2.100E-01	1.400E-01
3.030E+02	8.200E+01	1.964E+01	3.968E+03	5.272E+03	2.565E+01	1.715E+01	1.496E+00	7.400E-01	5.700E-01	6.700E-01	5.100E-01	1.598E+02	1.208E+02	6.861E+01	3.408E+01	1.453E+02	1.598E+02	1.300E-01	1.600E-01	2.900E-01	9.000E-02	2.000E-01	1.300E-01
1.530E+02	7.400E+01	1.396E+01	1.424E+03	2.403E+03	2.487E+01	1.529E+01	1.627E+00	7.900E-01	3.500E-01	6.100E-01	3.700E-01	1.576E+02	1.379E+02	9.856E+01	3.975E+01	9.444E+01	1.576E+02	1.300E-01	1.200E-01	1.300E-01	1.000E-01	1.700E-01	1.300E-01
2.420E+02	8.600E+01	1.755E+01	2.832E+03	4.416E+03	2.785E+01	1.744E+01	1.597E+00	7.800E-01	4.100E-01	6.300E-01	4.600E-01	1.653E+02	1.403E+02	9.856E+01	3.710E+01	1.022E+02	1.653E+02	1.200E-01	1.200E-01	1.500E-01	8.000E-02	1.600E-01	1.200E-01
3.210E+02	8.800E+01	2.022E+01	4.326E+03	5.994E+03	2.916E+01	1.731E+01	1.685E+00	8.000E-01	5.200E-01	5.900E-01	4.800E-01	1.574E+02	1.250E+02	8.117E+01	3.433E+01	1.228E+02	1.574E+02	1.200E-01	1.400E-01	2.200E-01	8.000E-02	2.100E-01	1.200E-01
2.920E+02	7.800E+01	1.928E+01	3.754E+03	4.833E+03	2.680E+01	1.465E+01	1.829E+00	8.400E-01	6.000E-01	5.500E-01	4.400E-01	1.621E+02	1.315E+02	8.416E+01	3.599E+01	1.245E+02	1.621E+02	1.300E-01	1.900E-01	2.900E-01	8.000E-02	2.000E-01	1.300E-01
3.290E+02	8.200E+01	2.047E+01	4.489E+03	5.725E+03	2.808E+01	1.512E+01	1.857E+00	8.400E-01	6.100E-01	5.400E-01	4.700E-01	1.708E+02	1.373E+02	8.682E+01	3.582E+01	1.258E+02	1.708E+02	1.400E-01	1.600E-01	2.400E-01	9.000E-02	1.700E-01	1.400E-01
2.720E+02	8.600E+01	1.861E+01	3.375E+03	4.964E+03	2.214E+01	2.191E+01	1.010E+00	1.400E-01	4.600E-01	9.900E-01	7.700E-01	1.478E+02	1.211E+02	8.629E+01	3.369E+01	1.059E+02	1.478E+02	1.000E-01	1.200E-01	1.800E-01	9.000E-02	1.900E-01	1.000E-01
1.980E+02	6.900E+01	1.588E+01	2.096E+03	2.899E+03	2.514E+01	1.047E+01	2.401E+00	9.100E-01	5.200E-01	4.200E-01	3.400E-01	1.666E+02	1.340E+02	8.872E+01	3.486E+01	1.181E+02	1.666E+02	1.100E-01	1.100E-01	1.900E-01	9.000E-02	2.000E-01	1.100E-01
3.390E+02	8.200E+01	2.078E+01	4.695E+03	5.899E+03	2.862E+01	1.531E+01	1.869E+00	8.400E-01	6.300E-01	5.300E-01	4.800E-01	1.752E+02	1.472E+02	1.038E+02	3.623E+01	1.036E+02	1.752E+02	1.300E-01	1.400E-01	1.700E-01	8.000E-02	1.600E-01	1.300E-01
2.520E+02	8.400E+01	1.791E+01	3.009E+03	4.492E+03	2.429E+01	1.941E+01	1.251E+00	6.000E-01	4.500E-01	8.000E-01	6.200E-01	1.674E+02	1.388E+02	9.578E+01	3.590E+01	1.080E+02	1.674E+02	1.200E-01	1.200E-01	1.800E-01	1.000E-01	2.200E-01	1.200E-01
3.770E+02	9.000E+01	2.191E+01	5.507E+03	7.200E+03	3.076E+01	1.573E+01	1.955E+00	8.600E-01	5.800E-01	5.100E-01	4.200E-01	1.685E+02	1.351E+02	8.558E+01	3.555E+01	1.273E+02	1.685E+02	1.400E-01	2.000E-01	3.100E-01	1.000E-01	2.100E-01	1.400E-01
2.310E+02	8.100E+01	1.715E+01	2.641E+03	3.971E+03	2.656E+01	1.513E+01	1.755E+00	8.200E-01	4.400E-01	5.700E-01	4.000E-01	1.588E+02	1.284E+02	8.528E+01	3.517E+01	1.175E+02	1.588E+02	1.400E-01	1.500E-01	2.300E-01	1.300E-01	2.400E-01	1.400E-01
3.590E+02	9.300E+01	2.138E+01	5.117E+03	7.085E+03	2.411E+01	2.372E+01	1.016E+00	1.800E-01	5.200E-01	9.800E-01	8.400E-01	1.650E+02	1.368E+02	9.385E+01	3.586E+01	1.103E+02	1.650E+02	1.400E-01	1.600E-01	2.100E-01	1.000E-01	1.700E-01	1.400E-01
2.960E+02	8.600E+01	1.941E+01	3.831E+03	5.402E+03	2.888E+01	1.572E+01	1.837E+00	8.400E-01	5.000E-01	5.400E-01	4.100E-01	1.683E+02	1.378E+02	9.104E+01	3.609E+01	1.170E+02	1.683E+02	1.400E-01	1.500E-01	2.000E-01	1.000E-01	1.600E-01	1.400E-01
2.440E+02	7.700E+01	1.763E+01	2.867E+03	3.987E+03	2.836E+01	1.172E+01	2.420E+00	9.100E-01	5.200E-01	4.100E-01	3.500E-01	1.567E+02	1.282E+02	8.633E+01	3.556E+01	1.144E+02	1.567E+02	1.100E-01	1.300E-01	2.200E-01	1.000E-01	2.300E-01	1.100E-01
3.090E+02	8.900E+01	1.984E+01	4.086E+03	5.836E+03	2.621E+01	1.968E+01	1.332E+00	6.600E-01	4.900E-01	7.500E-01	6.100E-01	1.697E+02	1.366E+02	9.027E+01	3.442E+01	1.207E+02	1.697E+02	1.400E-01	1.900E-01	2.900E-01	9.000E-02	2.100E-01	1.400E-01
2.650E+02	8.900E+01	1.837E+01	3.245E+03	5.005E+03	2.867E+01	1.666E+01	1.721E+00	8.100E-01	4.200E-01	5.800E-01	3.900E-01	1.516E+02	1.222E+02	8.164E+01	3.518E+01	1.179E+02	1.516E+02	1.200E-01	1.600E-01	2.800E-01	1.500E-01	2.700E-01	1.200E-01
3.750E+02	8.800E+01	2.185E+01	5.463E+03	7.003E+03	2.618E+01	2.042E+01	1.282E+00	6.300E-01	6.100E-01	7.800E-01	6.500E-01	1.777E+02	1.442E+02	9.465E+01	3.530E+01	1.209E+02	1.777E+02	1.500E-01	2.000E-01	2.900E-01	8.000E-02	1.900E-01	1.500E-01
2.620E+02	9.000E+01	1.826E+01	3.190E+03	5.004E+03	2.677E+01	2.036E+01	1.315E+00	6.500E-01	4.100E-01	7.600E-01	5.400E-01	1.590E+02	1.323E+02	9.334E+01	3.553E+01	1.046E+02	1.590E+02	1.000E-01	1.100E-01	1.700E-01	8.000E-02	2.100E-01	1.000E-01
3.650E+02	8.800E+01	2.156E+01	5.246E+03	6.816E+03	3.056E+01	1.533E+01	1.993E+00	8.700E-01	5.900E-01	5.000E-01	4.100E-01	1.667E+02	1.397E+02	9.806E+01	3.613E+01	1.051E+02	1.667E+02	1.300E-01	1.400E-01	2.000E-01	9.000E-02	1.900E-01	1.300E-01
3.830E+02	9.300E+01	2.208E+01	5.638E+03	7.559E+03	2.948E+01	1.667E+01	1.768E+00	8.200E-01	5.600E-01	5.700E-01	4.200E-01	1.672E+02	1.315E+02	8.207E+01	3.482E+01	1.322E+02	1.672E+02	1.600E-01	2.300E-01	3.700E-01	1.200E-01	2.400E-01	1.600E-01
2.360E+02	8.100E+01	1.733E+01	2.727E+03	4.057E+03	3.132E+01	1.079E+01	2.903E+00	9.400E-01	4.500E-01	3.400E-01	2.600E-01	1.645E+02	1.388E+02	9.474E+01	3.742E+01	1.084E+02	1.645E+02	1.300E-01	1.500E-01	1.900E-01	8.000E-02	1.300E-01	1.300E-01
2.870E+02	7.900E+01	1.912E+01	3.658E+03	4.811E+03	2.987E+01	1.272E+01	2.348E+00	9.000E-01	5.800E-01	4.300E-01	3.700E-01	1.666E+02	1.374E+02	9.170E+01	3.611E+01	1.148E+02	1.666E+02	1.400E-01	1.600E-01	2.100E-01	8.000E-02	1.600E-01	1.400E-01
2.390E+02	7.400E+01	1.744E+01	2.779E+03	3.753E+03	2.605E+01	1.268E+01	2.054E+00	8.700E-01	5.500E-01	4.900E-01	3.700E-01	1.584E+02	1.324E+02	9.386E+01	3.534E+01	1.045E+02	1.584E+02	1.400E-01	1.600E-01	2.100E-01	9.000E-02	1.400E-01	1.400E-01
2.230E+02	8.000E+01	1.685E+01	2.505E+03	3.786E+03	2.514E+01	1.659E+01	1.515E+00	7.500E-01	4.400E-01	6.600E-01	5.000E-01	1.716E+02	1.439E+02	1.028E+02	3.605E+01	1.007E+02	1.716E+02	1.400E-01	1.400E-01	1.800E-01	1.300E-01	2.500E-01	1.400E-01
2.790E+02	7.900E+01	1.885E+01	3.506E+03	4.677E+03	2.986E+01	1.209E+01	2.470E+00	9.100E-01	5.600E-01	4.000E-01	3.500E-01	1.604E+02	1.273E+02	8.350E+01	3.382E+01	1.224E+02	1.604E+02	1.400E-01	1.700E-01	2.300E-01	1.000E-01	1.700E-01	1.400E-01
3.010E+02	8.400E+01	1.958E+01	3.928E+03	5.365E+03	2.413E+01	1.984E+01	1.216E+00	5.700E-01	5.400E-01	8.200E-01	7.100E-01	1.741E+02	1.417E+02	9.636E+01	3.487E+01	1.140E+02	1.741E+02	1.600E-01	1.800E-01	2.600E-01	1.000E-01	2.300E-01	1.600E-01
2.850E+02	8.500E+01	1.905E+01	3.619E+03	5.141E+03	3.072E+01	1.315E+01	2.336E+00	9.000E-01	5.000E-01	4.300E-01	3.200E-01	1.706E+02	1.434E+02	1.038E+02	3.568E+01	9.831E+01	1.706E+02	1.200E-01	1.100E-01	1.400E-01	1.200E-01	2.200E-01	1.200E-01
3.300E+02	9.200E+01	2.050E+01	4.510E+03	6.443E+03	2.991E+01	1.681E+01	1.779E+00	8.300E-01	4.900E-01	5.600E-01	4.400E-01	1.610E+02	1.298E+02	8.606E+01	3.482E+01	1.185E+02	1.610E+02	1.200E-01	1.500E-01	2.300E-01	1.100E-01	2.100E-01	1.200E-01
3.660E+02	9.600E+01	2.159E+01	5.267E+03	7.456E+03	2.569E+01	2.349E+01	1.094E+00	4.000E-01	5.000E-01	9.100E-01	7.700E-01	1.629E+02	1.273E+02	8.025E+01	3.381E+01	1.298E+02	1.629E+02	1.500E-01	1.900E-01	2.800E-01	1.100E-01	2.000E-01	1.500E-01
3.500E+02	9.100E+01	2.111E+01	4.926E+03	6.759E+03	2.360E+01	2.349E+01	1.005E+00	1.000E-01	5.300E-01	1.000E+00	8.200E-01	1.716E+02	1.427E+02	9.350E+01	3.737E+01	1.174E+02	1.716E+02	1.500E-01	1.800E-01	2.600E-01	7.000E-02	1.800E-01	1.500E-01
2.540E+02	8.100E+01	1.798E+01	3.045E+03	4.366E+03	2.639E+01	1.431E+01	1.844E+00	8.400E-01	4.900E-01	5.400E-01	3.900E-01	1.914E+02	1.676E+02	1.201E+02	3.993E+01	9.391E+01	1.914E+02	1.300E-01	1.300E-01	1.500E-01	9.000E-02	1.900E-01	1.300E-01
3.850E+02	9.100E+01	2.214E+01	5.683E+03	7.435E+03	2.605E+01	2.089E+01	1.247E+00	6.000E-01	5.800E-01	8.000E-01	6.600E-01	1.593E+02	1.236E+02	6.937E+01	3.595E+01	1.435E+02	1.593E+02	1.300E-01	1.500E-01	3.000E-01	7.000E-02	2.200E-01	1.300E-01
2.430E+02	8.300E+01	1.759E+01	2.850E+03	4.280E+03	2.593E+01	1.815E+01	1.429E+00	7.100E-01	4.400E-01	7.000E-01	5.400E-01	1.693E+02	1.467E+02	1.059E+02	3.828E+01	9.563E+01	1.693E+02	1.400E-01	1.500E-01	1.900E-01	8.000E-02	1.700E-01	1.400E-01
4.150E+02	9.500E+01	2.299E+01	6.360E+03	8.366E+03	3.362E+01	1.581E+01	2.127E+00	8.800E-01	5.800E-01	4.700E-01	3.900E-01	1.642E+02	1.346E+02	8.806E+01	3.662E+01	1.187E+02	1.642E+02	1.300E-01	1.600E-01	2.500E-01	1.000E-01	2.100E-01	1.300E-01
3.710E+02	9.600E+01	2.173E+01	5.376E+03	7.558E+03	2.424E+01	2.404E+01	1.008E+00	1.300E-01	5.100E-01	9.900E-01	7.600E-01	1.884E+02	1.655E+02	1.274E+02	3.709E+01	8.202E+01	1.884E+02	1.500E-01	1.600E-01	1.600E-01	1.200E-01	1.500E-01	1.500E-01
1.900E+02	7.300E+01	1.555E+01	1.970E+03	2.943E+03	2.364E+01	1.380E+01	1.713E+00	8.100E-01	4.500E-01	5.800E-01	4.800E-01	1.649E+02	1.459E+02	1.086E+02	3.974E+01	8.663E+01	1.649E+02	1.400E-01	1.400E-01	1.500E-01	1.100E-01	1.500E-01	1.400E-01
2.100E+02	7.600E+01	1.635E+01	2.289E+03	3.387E+03	2.103E+01	1.891E+01	1.112E+00	4.400E-01	4.600E-01	9.000E-01	6.900E-01	1.493E+02	1.229E+02	8.574E+01	3.501E+01	1.083E+02	1.493E+02	1.200E-01	1.400E-01	1.800E-01	1.400E-01	1.800E-01	1.200E-01
4.420E+02	1.040E+02	2.372E+01	6.990E+03	9.755E+03	2.748E+01	2.534E+01	1.084E+00	3.900E-01	5.100E-01	9.200E-01	7.000E-01	1.837E+02	1.465E+02	9.223E+01	3.529E+01	1.265E+02	1.837E+02	1.300E-01	1.500E-01	2.200E-01	9.000E-02	1.900E-01	1.300E-01
3.770E+02	9.400E+01	2.191E+01	5.507E+03	7.520E+03	2.785E+01	2.006E+01	1.388E+00	6.900E-01	5.400E-01	7.200E-01	6.200E-01	1.684E+02	1.331E+02	8.259E+01	3.508E+01	1.311E+02	1.684E+02	1.400E-01	1.900E-01	3.000E-01	9.000E-02	2.200E-01	1.400E-01
3.090E+02	7.800E+01	1.984E+01	4.086E+03	5.115E+03	2.651E+01	1.527E+01	1.736E+00	8.200E-01	6.400E-01	5.800E-01	5.200E-01	1.717E+02	1.357E+02	8.263E+01	3.542E+01	1.326E+02	1.717E+02	1.500E-01	1.800E-01	2.700E-01	7.000E-02	1.800E-01	1.500E-01
2.270E+02	7.000E+01	1.700E+01	2.573E+03	3.372E+03	2.719E+01	1.094E+01	2.485E+00	9.200E-01	5.800E-01	4.000E-01	3.500E-01	1.601E+02	1.402E+02	1.093E+02	3.618E+01	8.073E+01	1.601E+02	1.200E-01	1.500E-01	1.800E-01	1.400E-01	2.500E-01	1.200E-01
2.300E+02	7.400E+01	1.711E+01	2.624E+03	3.612E+03	2.931E+01	1.052E+01	2.786E+00	9.300E-01	5.300E-01	3.600E-01	3.300E-01	1.631E+02	1.356E+02	9.426E+01	3.576E+01	1.081E+02	1.631E+02	1.400E-01	1.700E-01	2.100E-01	1.100E-01	1.600E-01	1.400E-01
2.040E+02	7.400E+01	1.612E+01	2.192E+03	3.203E+03	2.090E+01	1.709E+01	1.223E+00	5.800E-01	4.700E-01	8.200E-01	6.500E-01	1.678E+02	1.440E+02	1.066E+02	3.675E+01	9.232E+01	1.678E+02	1.300E-01	1.300E-01	1.800E-01	1.200E-01	2.300E-01	1.300E-01
2.770E+02	8.700E+01	1.878E+01	3.468E+03	5.114E+03	2.361E+01	2.060E+01	1.146E+00	4.900E-01	4.600E-01	8.700E-01	7.200E-01	1.654E+02	1.384E+02	9.834E+01	3.551E+01	1.045E+02	1.654E+02	1.400E-01	1.800E-01	2.400E-01	1.000E-01	1.900E-01	1.400E-01
2.030E+02	7.500E+01	1.608E+01	2.176E+03	3.231E+03	2.274E+01	1.705E+01	1.334E+00	6.600E-01	4.500E-01	7.500E-01	5.500E-01	1.649E+02	1.389E+02	9.834E+01	3.623E+01	1.021E+02	1.649E+02	1.300E-01	1.300E-01	1.700E-01	9.000E-02	2.000E-01	1.300E-01
3.210E+02	9.000E+01	2.022E+01	4.326E+03	6.131E+03	3.250E+01	1.282E+01	2.535E+00	9.200E-01	5.000E-01	3.900E-01	3.200E-01	1.482E+02	1.204E+02	8.868E+01	3.239E+01	1.031E+02	1.482E+02	1.400E-01	2.000E-01	2.600E-01	1.600E-01	2.700E-01	1.400E-01
3.430E+02	9.500E+01	2.090E+01	4.779E+03	6.915E+03	2.849E+01	2.059E+01	1.384E+00	6.900E-01	4.800E-01	7.200E-01	5.600E-01	1.587E+02	1.238E+02	7.491E+01	3.482E+01	1.354E+02	1.587E+02	1.400E-01	1.900E-01	3.000E-01	1.100E-01	2.000E-01	1.400E-01
4.030E+02	9.300E+01	2.265E+01	6.086E+03	7.953E+03	3.038E+01	1.709E+01	1.778E+00	8.300E-01	5.900E-01	5.600E-01	4.500E-01	1.725E+02	1.396E+02	9.320E+01	3.473E+01	1.180E+02	1.725E+02	1.500E-01	1.800E-01	2.500E-01	8.000E-02	1.700E-01	1.500E-01
3.400E+02	8.900E+01	2.081E+01	4.716E+03	6.421E+03	3.016E+01	1.528E+01	1.974E+00	8.600E-01	5.400E-01	5.100E-01	4.100E-01	1.632E+02	1.293E+02	8.115E+01	3.530E+01	1.268E+02	1.632E+02	1.400E-01	1.500E-01	2.500E-01	1.200E-01	2.500E-01	1.400E-01
4.040E+02	9.400E+01	2.268E+01	6.109E+03	8.059E+03	2.524E+01	2.422E+01	1.042E+00	2.800E-01	5.700E-01	9.600E-01	7.500E-01	1.755E+02	1.361E+02	8.388E+01	3.371E+01	1.331E+02	1.755E+02	1.400E-01	1.700E-01	2.700E-01	7.000E-02	2.200E-01	1.400E-01
2.520E+02	8.200E+01	1.791E+01	3.009E+03	4.385E+03	2.634E+01	1.595E+01	1.651E+00	8.000E-01	4.700E-01	6.100E-01	4.800E-01	1.869E+02	1.634E+02	1.172E+02	3.956E+01	9.413E+01	1.869E+02	1.200E-01	1.200E-01	1.400E-01	1.000E-01	1.700E-01	1.200E-01
2.900E+02	8.400E+01	1.922E+01	3.715E+03	5.169E+03	2.386E+01	1.954E+01	1.221E+00	5.700E-01	5.200E-01	8.200E-01	6.900E-01	1.611E+02	1.297E+02	8.222E+01	3.590E+01	1.258E+02	1.611E+02	1.200E-01	1.600E-01	2.600E-01	9.000E-02	1.800E-01	1.200E-01
1.930E+02	6.800E+01	1.568E+01	2.017E+03	2.785E+03	2.163E+01	1.405E+01	1.540E+00	7.600E-01	5.200E-01	6.500E-01	4.800E-01	1.501E+02	1.233E+02	8.759E+01	3.483E+01	1.049E+02	1.501E+02	1.200E-01	1.200E-01	1.800E-01	1.600E-01	2.500E-01	1.200E-01
